customer_id,first_name,last_name,city,country,signup_date
6077,Agnès,Lacombe,Guillou,France,2025-08-17
6078,Emmanuelle,Jacquet,Guilbert,France,2024-08-30
6079,Sébastien,Leblanc,BouvetVille,France,2025-03-13
6080,Thérèse,Foucher,Saint AndréeBourg,France,2026-03-30
6081,Mathilde,Guyon,Gilbert-sur-Gilles,France,2025-05-23
6082,Laurent,Laine,Dijoux-la-Forêt,France,2024-12-02
6083,Aimé,Buisson,Delattre,France,2025-05-08
6084,Éléonore,Dupré,Sainte Emmanueldan,France,2026-05-17
6085,Frédéric,Leduc,Grenier-les-Bains,France,2024-08-11
6086,Émilie,Auger,Benoit,France,2026-03-28
6087,Christophe,Bouvet,BessonVille,France,2026-04-21
6088,Danielle,Peltier,Guillaume-les-Bains,France,2025-12-17
6089,Juliette,Charrier,Verdier,France,2024-09-28
6090,Noémi,Mary,Sainte LaureVille,France,2024-07-15
6091,Laetitia,Sauvage,Sainte Paulette,France,2023-06-14
6092,Marie,Paris,Saint Sébastien,France,2024-11-09
6093,Océane,Bonnin,Ramosboeuf,France,2023-11-04
6094,Timothée,Lagarde,Pierre,France,2024-07-02
6095,Arnaude,Roussel,Pinto,France,2025-05-22
6096,Léon,Samson,Clerc,France,2024-09-28
6097,Olivier,Carre,Weiss,France,2023-07-11
6098,Paul,Guillot,Étienne-sur-Maury,France,2023-07-29
6099,Emmanuelle,Pires,Sainte Louis,France,2025-03-29
6100,Anastasie,Evrard,Mariondan,France,2026-02-14
6101,Paulette,Dufour,Vincent,France,2024-05-31
6102,Étienne,Lagarde,Sainte Alfred,France,2024-02-29
6103,Christiane,Bourdon,Marques,France,2023-12-13
6104,Gilles,Delahaye,Bourdon,France,2025-06-17
6105,Thierry,Julien,Sainte Louiseboeuf,France,2025-12-09
6106,Andrée,Hoarau,Fouquet,France,2024-03-09
6107,Margot,Seguin,Lefebvre,France,2024-12-14
6108,Véronique,Vallet,Collet,France,2024-03-22
6109,Roland,Grenier,Renard,France,2024-10-26
6110,Marcelle,Masse,Saint Paulette-la-Forêt,France,2024-08-13
6111,Zacharie,Bazin,Saint Martin-sur-Mer,France,2025-07-02
6112,Thibault,Monnier,Fournier,France,2024-06-30
6113,Luc,Dupont,Nicolas,France,2024-10-29
6114,Odette,Joly,Rossi-sur-Perrin,France,2025-01-25
6115,Julie,Barbe,Chauveau,France,2025-08-09
6116,Sébastien,Guyot,Costa,France,2024-02-17
6117,Simone,Olivier,Hervé-sur-Boyer,France,2023-08-28
6118,Camille,Gay,TessierBourg,France,2026-04-27
6119,Valentine,Lejeune,Sainte Marguerite,France,2025-03-02
6120,David,Pasquier,Saint Grégoire-la-Forêt,France,2024-12-12
6121,Camille,Bazin,Poirierdan,France,2023-10-09
6122,Juliette,Seguin,Jacquot-sur-Colin,France,2025-01-14
6123,Thérèse,Ruiz,Saint Andrée,France,2024-08-04
6124,Nicole,Rodriguez,Boutin,France,2026-04-20
6125,Pauline,Teixeira,Poulainboeuf,France,2024-10-30
6126,Christiane,Blin,Martin,France,2024-06-04
6127,Thérèse,Bertrand,Loiseau-les-Bains,France,2023-06-22
6128,Hugues,Sanchez,Klein,France,2024-07-21
6129,Capucine,Baudry,Gauthier-sur-Mer,France,2024-09-07
6130,Charlotte,Fouquet,Sainte Deniseboeuf,France,2025-11-26
6131,André,Pelletier,Boyer,France,2026-04-26
6132,Thibault,Laporte,Benard,France,2025-06-21
6133,Zoé,Jacques,Maillard-la-Forêt,France,2025-04-16
6134,Thibault,Boucher,Delannoy-sur-Leduc,France,2026-05-30
6135,Maggie,Ferrand,Roux,France,2026-05-22
6136,Michèle,Gimenez,Laporte,France,2024-03-13
6137,Marcelle,Dupuy,Garnier-sur-Mer,France,2025-07-09
6138,Victor,Legrand,Duval-sur-Robert,France,2025-05-06
6139,Anaïs,Jacquot,MarionBourg,France,2024-05-31
6140,Adrien,Laine,Mercierdan,France,2023-08-09
6141,Étienne,Samson,Sainte Lucasboeuf,France,2026-02-13
6142,Julien,Vincent,Dumont-les-Bains,France,2023-08-20
6143,Joseph,Regnier,Fouquet-sur-Mer,France,2025-02-22
6144,Océane,Payet,Dias,France,2024-02-23
6145,Olivie,Benard,Morel,France,2025-07-16
6146,Laurence,Pichon,Weber,France,2023-06-22
6147,Benjamin,Costa,Boyer-sur-Normand,France,2025-04-24
6148,Céline,Clément,Neveu,France,2024-06-16
6149,Dorothée,Rousseau,Menard,France,2023-09-22
6150,Martine,Pruvost,Neveu-sur-Moreau,France,2025-12-13
6151,Franck,Navarro,Raynaud,France,2023-08-23
6152,Stéphanie,Bazin,Lebreton,France,2024-07-28
6153,Gilbert,Guillot,Cordier,France,2024-05-25
6154,Grégoire,Collet,Saint William,France,2025-01-18
6155,Mathilde,Bouvet,Fouquet-sur-Mer,France,2024-09-01
6156,Claude,Coulon,Bouvier-la-Forêt,France,2023-06-25
6157,Danielle,Rossi,Toussaint-sur-Barre,France,2024-10-21
6158,Joseph,Gaillard,Sainte Claudine-sur-Mer,France,2024-08-08
6159,Geneviève,Marchal,Thierry,France,2024-08-10
6160,Arthur,Alexandre,Ferrand,France,2025-06-11
6161,Laure,Rolland,Gilbert,France,2024-11-24
6162,Véronique,Michel,Brianddan,France,2023-12-27
6163,Sébastien,Faure,BenoitBourg,France,2025-02-26
6164,Suzanne,Navarro,Rémy,France,2026-01-20
6165,Clémence,Bourgeois,Renaud-la-Forêt,France,2026-04-07
6166,Jérôme,Lemaire,Olivier,France,2023-11-19
6167,Clémence,Picard,Cohen,France,2023-07-12
6168,Hugues,Navarro,Rousset,France,2025-05-20
6169,Amélie,Grégoire,Goncalves-sur-Maillot,France,2023-07-17
6170,Marc,Valentin,Noël,France,2024-05-10
6171,Alix,Rivière,Saint Nathalie,France,2023-07-26
6172,Nathalie,Merle,Huet,France,2024-10-24
6173,Catherine,Besson,Sainte Luce,France,2025-03-03
6174,Philippe,Lemaire,Gimenez,France,2024-01-04
6175,Honoré,Pons,Sainte Frédérique,France,2023-12-23
6176,Robert,Humbert,Dupuy,France,2025-04-26
6177,Franck,Gay,Payet,France,2026-04-25
6178,Christiane,Julien,Hebert,France,2026-05-18
6179,Anne,Rousseau,Saint Laurent,France,2023-12-22
6180,Christine,Buisson,Bruneau-sur-Gautier,France,2026-04-14
6181,Joséphine,Perrier,Moreau-sur-Mer,France,2024-07-21
6182,Jeanne,Pruvost,Raymond-la-Forêt,France,2025-02-02
6183,Isaac,Maillet,Arnaud,France,2025-03-04
6184,Alix,Gilbert,Marques,France,2023-10-01
6185,Gérard,Julien,Berger,France,2025-11-16
6186,Margaud,Raynaud,Mallet-sur-Carre,France,2024-07-08
6187,Hortense,Pineau,Besnardnec,France,2025-08-08
6188,Victoire,Texier,Saint Auguste-les-Bains,France,2025-08-17
6189,Emmanuelle,Petit,Boulanger,France,2025-10-21
6190,Susan,Pages,Sainte Françoisenec,France,2025-05-02
6191,Denis,Rossi,Loiseau,France,2026-03-15
6192,Stéphane,Leroy,Leleu,France,2025-07-26
6193,Andrée,Lecoq,Guilbert-les-Bains,France,2024-03-05
6194,Gabrielle,Roux,Moulin,France,2025-09-04
6195,Adrien,Costa,Legros,France,2024-02-29
6196,Yves,Nguyen,Sainte Manon,France,2024-06-22
6197,Robert,Bernier,Lévy,France,2025-07-24
6198,Adélaïde,Delattre,Joubertboeuf,France,2025-03-13
6199,Marine,Daniel,Bailly-la-Forêt,France,2024-06-19
6200,Cécile,Martineau,Traore,France,2024-03-25
6201,Thibaut,Samson,Perrin-sur-Chauveau,France,2024-01-27
6202,Martin,Durand,Maillot-sur-Hebert,France,2024-01-05
6203,Aurore,Bonnin,Fournier,France,2025-01-10
6204,Laurent,Ruiz,Sainte Victoire-sur-Mer,France,2023-12-04
6205,Joseph,Nicolas,Garcia,France,2025-12-03
6206,Claire,Carlier,Cousin,France,2026-05-03
6207,Nicole,Antoine,Sainte Renée,France,2025-05-19
6208,Thomas,Petitjean,Sainte Jacqueline,France,2024-02-24
6209,Océane,Aubry,Pichon,France,2026-05-04
6210,Susan,Langlois,Maurice-sur-Mer,France,2024-03-06
6211,Hélène,Ribeiro,Étienne,France,2026-05-06
6212,Nathalie,Barthelemy,Charrier-les-Bains,France,2023-10-04
6213,Alix,Leconte,Baillydan,France,2024-09-12
6214,Mathilde,Morin,Girard,France,2023-10-20
6215,Joseph,Berthelot,Wagnerdan,France,2024-05-24
6216,Anastasie,Morin,Navarronec,France,2025-05-26
6217,Colette,Brunel,Fournier,France,2023-11-21
6218,Julien,Poulain,Martindan,France,2025-03-13
6219,Juliette,Godard,Poirier-sur-Teixeira,France,2024-05-10
6220,Valérie,Lemoine,Laurent,France,2025-04-23
6221,Constance,Vaillant,Dumont,France,2023-07-31
6222,Maurice,Huet,Lamy-sur-Mer,France,2025-04-20
6223,Aimé,Lelièvre,Dumont-sur-Mer,France,2026-05-06
6224,Caroline,Le Gall,Delahaye,France,2023-11-17
6225,Louise,Dupuy,Courtois,France,2026-05-15
6226,Émile,Daniel,Sainte Alice,France,2025-03-24
6227,Anastasie,Hoareau,Joubert,France,2024-12-23
6228,Astrid,De Oliveira,Boucher,France,2024-01-12
6229,Marine,Gaillard,Loiseau,France,2026-03-04
6230,Véronique,Charrier,Hoareau-la-Forêt,France,2024-06-21
6231,Nicolas,Launay,DupuisVille,France,2026-03-26
6232,Alphonse,Charles,Fischer,France,2026-03-12
6233,Alex,Laine,Saint Inès-les-Bains,France,2024-09-05
6234,Nath,Ferreira,Boutin,France,2025-05-14
6235,Yves,Nguyen,Hamelboeuf,France,2024-06-06
6236,François,Carpentier,Saint Laurent,France,2024-02-29
6237,David,Legendre,Bourdon,France,2026-06-02
6238,Océane,Faivre,Macenec,France,2024-08-11
6239,Noémi,Fouquet,Paul,France,2025-12-18
6240,Laurence,Bourgeois,Toussaintdan,France,2024-03-14
6241,Nicolas,Lacroix,Allain,France,2026-05-28
6242,Timothée,Morin,Tessier,France,2025-12-26
6243,Colette,Pascal,Vallée,France,2025-08-06
6244,Yves,Guillet,Sainte Colette-la-Forêt,France,2025-09-23
6245,Virginie,Jean,Sainte Colette-sur-Mer,France,2025-02-05
6246,Marcelle,Vincent,Sainte Augustin,France,2025-09-24
6247,Patrick,Moreau,Sainte Inès-la-Forêt,France,2024-10-01
6248,Véronique,Morvan,Meyerdan,France,2024-11-30
6249,Marcel,Sauvage,Evrard,France,2024-06-02
6250,Théophile,Teixeira,Techer,France,2025-05-21
6251,Georges,Devaux,Bruneldan,France,2025-10-18
6252,Andrée,Legrand,Blondel,France,2024-08-21
6253,Audrey,Fleury,Legendre,France,2025-02-24
6254,Susan,Joubert,BoucherBourg,France,2025-12-08
6255,Margaret,Dupuy,Potier-sur-Colin,France,2024-07-20
6256,Madeleine,Meunier,Riou,France,2024-02-04
6257,Jérôme,Delorme,Augernec,France,2024-04-17
6258,Benjamin,Lefebvre,Morin-sur-Gallet,France,2023-11-03
6259,Michelle,Paris,Rodriguesboeuf,France,2025-09-27
6260,Maurice,Godard,Cordier,France,2026-05-07
6261,Mathilde,Marchand,Bodin-la-Forêt,France,2024-05-17
6262,Nath,Leclercq,Leroy-sur-Mer,France,2025-07-23
6263,Nicolas,Lefèvre,Legendre-la-Forêt,France,2024-04-16
6264,Andrée,Guibert,Morvan,France,2026-02-14
6265,Audrey,Delahaye,Mallet,France,2023-09-11
6266,Marthe,Rey,Lagardeboeuf,France,2025-12-30
6267,Joséphine,Sanchez,Baillydan,France,2025-08-17
6268,Rémy,Bernier,Gosselin,France,2025-03-08
6269,Michèle,Hernandez,Valette-la-Forêt,France,2026-02-24
6270,Jacqueline,Brun,Sauvage,France,2025-08-10
6271,Charles,Ruiz,Ribeiro,France,2025-10-27
6272,Susanne,Vallée,DiasBourg,France,2024-03-20
6273,Christine,Lévy,Sainte Danielle,France,2026-01-21
6274,Jérôme,Garcia,Marie-sur-Lesage,France,2025-09-08
6275,Julie,De Oliveira,Payet,France,2023-09-20
6276,Bertrand,Legros,Courtois-sur-Maillot,France,2024-10-22
6277,Hugues,Evrard,Saint Margaud,France,2023-09-19
6278,Gabrielle,Loiseau,Sainte Adélaïde,France,2024-03-13
6279,Josette,Alves,Lebonnec,France,2025-02-10
6280,Bernard,Loiseau,LarocheBourg,France,2023-12-04
6281,Inès,Buisson,SamsonVille,France,2025-07-03
6282,Victoire,Gimenez,Sainte GillesVille,France,2024-04-07
6283,Adrienne,Dubois,Saint Valentine-la-Forêt,France,2023-11-01
6284,Isabelle,Chevalier,Wagner,France,2025-03-08
6285,Marcelle,Berger,Noël-les-Bains,France,2025-05-30
6286,Inès,Guillot,Lecomte-sur-Buisson,France,2025-07-21
6287,Joseph,Nicolas,RouxVille,France,2025-08-11
6288,Julien,Marin,Maury,France,2024-01-30
6289,Aimée,Blot,Ferranddan,France,2024-06-26
6290,Zoé,Payet,Perez,France,2023-07-01
6291,Augustin,Ferrand,Valentin,France,2023-10-08
6292,Benjamin,Rousseau,Saint Astrid,France,2025-04-09
6293,Alphonse,Bodin,Gilbert,France,2023-12-18
6294,Astrid,Cohen,Lopez,France,2023-08-31
6295,Manon,Dos Santos,Pages,France,2024-12-18
6296,Sylvie,Hardy,Lejeune,France,2025-07-25
6297,Laurent,Guérin,Charles,France,2025-07-21
6298,Andrée,Giraud,PineauBourg,France,2023-06-16
6299,Alexandria,Le Gall,Sainte Thomas,France,2025-10-22
6300,Xavier,Guyon,Sainte Michèle,France,2026-01-23
6301,Pierre,Bouvet,Pages,France,2024-06-01
6302,Camille,Albert,Godard,France,2025-08-10
6303,Susan,Morvan,Delannoy,France,2024-02-27
6304,Richard,Blot,Guibert,France,2024-05-04
6305,Alix,Hamon,ToussaintBourg,France,2024-09-13
6306,Inès,Sauvage,Morvan-les-Bains,France,2025-10-01
6307,Marc,Weber,LopesVille,France,2023-07-28
6308,Jean,Collin,Saint Jean,France,2023-12-12
6309,Isaac,Bertrand,Lemonnier,France,2024-11-02
6310,Margot,Julien,Thierry-sur-Coste,France,2024-06-23
6311,Jean,Lucas,Durandnec,France,2026-01-05
6312,Claire,Legros,Mallet,France,2024-07-27
6313,Léon,Hernandez,Auger,France,2023-07-14
6314,Astrid,Bousquet,Blanchard-sur-Leroy,France,2025-09-15
6315,Audrey,Descamps,Guyon,France,2024-10-11
6316,Thierry,Dijoux,Saint Françoisdan,France,2026-03-13
6317,Grégoire,Gilbert,VerdierVille,France,2023-06-05
6318,Louise,Roche,Guyot,France,2024-06-22
6319,Margot,Bruneau,Dufourboeuf,France,2024-09-29
6320,André,Perret,Bourgeois,France,2026-03-24
6321,Valentine,Garcia,Clémentdan,France,2023-12-30
6322,Noël,Texier,Saint Alice,France,2023-08-12
6323,Richard,Leroux,Boutin-sur-Mer,France,2024-08-10
6324,Margot,Traore,Merle,France,2024-12-22
6325,David,Thomas,Galletboeuf,France,2024-06-17
6326,Margaud,Becker,DelannoyBourg,France,2023-07-21
6327,Josette,Letellier,Roussel,France,2024-10-24
6328,Océane,Fleury,Dijoux,France,2024-10-16
6329,Madeleine,Guichard,Lenoir,France,2025-08-10
6330,Guillaume,Grégoire,Le Roux,France,2024-11-12
6331,Colette,Masse,Lemonnier,France,2024-06-24
6332,Jérôme,Pires,Gillet,France,2024-02-06
6333,Henri,Voisin,Letellier,France,2024-10-07
6334,Cécile,Faivre,Fournier,France,2025-10-11
6335,Noémi,Blondel,Thibault,France,2023-12-24
6336,Margot,Millet,Saint Martine-les-Bains,France,2024-11-09
6337,Clémence,Regnier,MartyBourg,France,2025-01-23
6338,Brigitte,Moreno,Thierry,France,2026-01-17
6339,Auguste,Becker,Weiss,France,2025-06-13
6340,Henri,Leclerc,Blin,France,2024-04-11
6341,Françoise,Gauthier,Maurice-sur-Blanc,France,2024-07-04
6342,Nicolas,Parent,Pasquier-les-Bains,France,2025-12-07
6343,Luc,Barre,Poirier,France,2025-09-09
6344,Michelle,Hamel,Saint Maggie,France,2023-06-18
6345,Constance,Morin,Sainte Grégoire,France,2024-04-09
6346,Manon,Dupré,Sainte Richard,France,2026-04-03
6347,Jacques,Hoareau,Navarro,France,2026-02-02
6348,Philippe,Durand,Da Costa-sur-Turpin,France,2026-02-09
6349,Marc,Lecoq,Bourgeoisnec,France,2024-10-20
6350,Adrien,Hamel,Guillet-la-Forêt,France,2024-02-23
6351,Laetitia,Carpentier,Dos Santosboeuf,France,2023-06-09
6352,Julien,Blanc,Saint Xavierboeuf,France,2025-03-26
6353,Margaux,Dias,Regnier,France,2026-01-17
6354,Amélie,Morvan,Hoareauboeuf,France,2025-08-22
6355,Benjamin,Meyer,MartyVille,France,2023-10-28
6356,Christophe,Blanc,Fabre,France,2024-02-02
6357,Diane,Martinez,Sainte Améliedan,France,2025-01-30
6358,Sébastien,Langlois,Hervé,France,2025-07-07
6359,Élise,Allard,Antoine,France,2024-11-07
6360,Timothée,Schneider,Maillet-sur-Mer,France,2023-07-30
6361,Julie,Godard,Sainte Valérie,France,2024-01-18
6362,Frédérique,Lejeune,Blondel-les-Bains,France,2024-08-02
6363,Philippine,Aubry,Saint Camille,France,2025-06-13
6364,Alexandrie,Morvan,Leleu,France,2024-08-17
6365,Françoise,Bigot,Grondin,France,2025-04-21
6366,Élodie,Maillot,Noël,France,2025-04-09
6367,Caroline,Mallet,Collet-sur-Humbert,France,2025-05-17
6368,Brigitte,Traore,Maillet,France,2025-05-11
6369,Inès,Allain,Sainte VincentBourg,France,2025-12-27
6370,Hugues,Georges,Sainte Anoukdan,France,2025-08-29
6371,Nath,Léger,Sanchez-sur-Poirier,France,2024-05-12
6372,Sébastien,Texier,Renaud-sur-Mer,France,2025-10-24
6373,Vincent,Leclerc,Lopez-sur-Letellier,France,2026-02-23
6374,Margot,Albert,Saint Margot,France,2025-10-13
6375,Valentine,Mercier,Colletnec,France,2025-08-16
6376,Camille,Gautier,ReyBourg,France,2025-08-05
6377,Vincent,Bailly,Gallet-sur-Blanchard,France,2025-11-20
6378,Raymond,Blot,WeberVille,France,2026-03-25
6379,Laurence,Dumas,Bigot,France,2025-04-19
6380,Valentine,Blanchet,Guyot,France,2025-11-23
6381,Guy,Da Silva,Techer,France,2024-05-12
6382,Odette,Hebert,Saint Zoénec,France,2023-12-24
6383,Anaïs,Muller,Boutin,France,2024-03-21
6384,Élodie,Pelletier,Peltiernec,France,2024-06-17
6385,Victoire,Cordier,Sainte Léon-les-Bains,France,2025-07-07
6386,Augustin,Gros,De Oliveira,France,2025-06-17
6387,Dorothée,Valette,Dumas,France,2025-06-08
6388,Margaret,Delannoy,Sainte Christine,France,2025-08-11
6389,Jeannine,Hamon,Lemoinedan,France,2026-06-03
6390,Sabine,Martel,Moreno-les-Bains,France,2026-05-12
6391,François,Arnaud,Sainte Yves,France,2025-08-23
6392,Brigitte,Jourdan,Sainte Josette,France,2023-11-25
6393,François,Guillou,Gallet-la-Forêt,France,2025-07-16
6394,Jeanne,Gilles,Blot-sur-Moulin,France,2024-02-05
6395,Arthur,Da Costa,Sainte Andrée-la-Forêt,France,2025-11-16
6396,Diane,Legrand,Prévost,France,2026-02-25
6397,Noémi,Lesage,Deschamps,France,2023-11-16
6398,Timothée,Charrier,Saint Paulette-les-Bains,France,2026-05-31
6399,Élisabeth,Reynaud,Caron,France,2026-05-30
6400,Gérard,Turpin,Sainte Marguerite-sur-Mer,France,2023-08-31
6401,Brigitte,Clément,Evrard-sur-Marin,France,2023-06-07
6402,Christine,Texier,Masson-sur-Goncalves,France,2026-03-29
6403,Susanne,Menard,Barthelemy,France,2025-02-05
6404,Maurice,Duhamel,FernandezBourg,France,2024-06-10
6405,Valérie,Verdier,Lenoir,France,2026-04-21
6406,Isabelle,Ramos,Sainte Guillaume,France,2025-03-23
6407,Lucie,Lombard,Sainte Sylvie,France,2025-01-11
6408,Claudine,Mercier,Berthelot,France,2025-11-15
6409,Suzanne,Gomez,Sainte Marianne,France,2026-04-23
6410,Manon,Baudry,Martinez,France,2024-03-09
6411,Zacharie,Grégoire,Renaud,France,2024-05-02
6412,Véronique,Roy,Saint Adélaïde,France,2024-06-28
6413,Alain,Becker,Lombard,France,2025-10-03
6414,Adélaïde,Pons,Pasquier,France,2026-01-23
6415,Charles,Pineau,Duboisnec,France,2024-09-24
6416,Andrée,Leclercq,Huet-sur-Mer,France,2024-02-22
6417,Antoine,Hamon,Sainte Jacques,France,2023-12-03
6418,Inès,Rodriguez,Thomas,France,2023-06-09
6419,Alice,Barbier,Maurydan,France,2026-05-11
6420,Isabelle,Schmitt,Gilbert,France,2026-01-15
6421,Grégoire,Philippe,Boyer-la-Forêt,France,2023-12-11
6422,Michel,Guillaume,Alves,France,2024-03-22
6423,Isaac,Blin,Delorme,France,2025-01-26
6424,Gabriel,Breton,Laine-sur-Carpentier,France,2024-09-24
6425,Benjamin,Lagarde,Sainte MichelleBourg,France,2025-10-03
6426,Claudine,Barbier,Poirier-sur-Perrot,France,2024-04-09
6427,Isabelle,Mathieu,Normand-sur-Mer,France,2023-09-04
6428,Alfred,Riou,Meunier,France,2023-10-02
6429,Élodie,Vidal,Saint FrédériqueBourg,France,2024-03-19
6430,Thérèse,Costa,Grondin,France,2025-02-28
6431,François,Hoareau,Saint JosephVille,France,2024-07-06
6432,Suzanne,Humbert,Masse,France,2024-12-06
6433,Daniel,Hamon,Alexandre,France,2025-05-08
6434,Olivie,Pruvost,Dos Santos,France,2026-02-14
6435,Adrien,Jacob,Dupont-sur-Mer,France,2025-01-16
6436,Noémi,Durand,Briand,France,2023-09-29
6437,Hortense,Pinto,Boulay-sur-Blanchet,France,2023-10-19
6438,Gilles,Roux,Lefebvre-sur-Mer,France,2025-10-21
6439,Céline,Lombard,Lucas,France,2026-04-27
6440,Guy,Thibault,Mendèsdan,France,2023-10-22
6441,Marie,Benard,Salmon,France,2023-12-09
6442,Emmanuel,Dupont,Blin,France,2023-08-10
6443,Roland,Cohen,Carre,France,2024-12-14
6444,Michel,Maillot,AugerBourg,France,2024-12-10
6445,Maggie,Bousquet,Saint Laure,France,2026-02-04
6446,Jérôme,Delattre,Godard,France,2026-03-17
6447,Pénélope,Hoarau,Moulin,France,2025-12-19
6448,Jules,Guyot,Bruneau,France,2025-07-14
6449,Françoise,Launay,Carpentierboeuf,France,2025-10-11
6450,Bertrand,Clerc,Sanchez,France,2025-05-05
6451,Benjamin,Royer,Bertin,France,2024-02-14
6452,Catherine,Vincent,MichaudVille,France,2023-08-21
6453,Adrienne,Masson,Fouquetnec,France,2024-02-18
6454,Thérèse,Bouchet,Leleunec,France,2025-11-10
6455,Michelle,Boutin,Baron,France,2024-10-29
6456,Alix,Pinto,Barondan,France,2023-08-21
6457,Amélie,Rousset,Sainte AlixBourg,France,2024-07-21
6458,Théophile,Gros,GuérinBourg,France,2026-05-04
6459,Suzanne,Pereira,Bertrand,France,2025-02-11
6460,Lucas,Noël,Verdiernec,France,2025-03-30
6461,Thierry,Toussaint,Barbe,France,2023-07-24
6462,Chantal,Ledoux,Sainte Alphonse,France,2024-06-28
6463,Andrée,Grondin,Rey-sur-Thomas,France,2024-03-17
6464,Richard,Simon,Brunel-la-Forêt,France,2025-04-21
6465,Agathe,Leblanc,Gilbertnec,France,2024-12-26
6466,Arthur,Thibault,Saint Michèle,France,2025-10-08
6467,Susanne,Dupré,BlanchardVille,France,2024-01-29
6468,Michelle,Jacob,Saint Éléonore,France,2023-08-14
6469,Claude,Colas,Lacroix,France,2025-04-04
6470,Benoît,Normand,Lefort-sur-Hoarau,France,2025-01-11
6471,Tristan,Boucher,BaudryVille,France,2026-04-09
6472,Jacques,Tanguy,Saint Astrid,France,2025-05-01
6473,Sébastien,Moreau,Allarddan,France,2024-11-17
6474,Aimée,Leduc,Sainte PénélopeBourg,France,2024-09-08
6475,Astrid,Hamel,Bonnet,France,2026-05-01
6476,Marine,Marques,Pichon,France,2023-09-04
6477,Danielle,Bazin,LeconteVille,France,2024-04-18
6478,Thierry,De Oliveira,Chevalier-sur-Mer,France,2025-11-25
6479,Élisabeth,Jacques,Teixeira,France,2025-05-03
6480,Étienne,Lecoq,Nicolasnec,France,2026-02-22
6481,Jeannine,Chauvin,Saint Thierrynec,France,2025-10-13
6482,Gabriel,Gonzalez,Schmitt-les-Bains,France,2025-11-30
6483,Christelle,Morin,Sainte Joséphine-sur-Mer,France,2024-01-04
6484,Victor,Weiss,Saint Gérard-les-Bains,France,2024-09-28
6485,Julie,Henry,Breton,France,2024-10-17
6486,Frédéric,Faivre,Gauthier-sur-Rossi,France,2025-10-10
6487,Guillaume,Maury,Humbert,France,2024-05-01
6488,Louise,Auger,Menard-la-Forêt,France,2023-11-05
6489,Alexandre,Poulain,Leclerc-sur-Bourgeois,France,2023-06-22
6490,Lorraine,Caron,Saint Benoît,France,2024-04-02
6491,Antoine,Pinto,Lecoq,France,2026-04-02
6492,Agathe,Costa,Sainte Hugues,France,2024-04-20
6493,Valentine,Ramos,Masse,France,2026-04-08
6494,Constance,Marchand,Hernandez,France,2024-04-14
6495,Maurice,Dijoux,Vasseur-les-Bains,France,2024-11-05
6496,Émilie,Hernandez,Baron,France,2025-12-31
6497,Patricia,Lecomte,Gros-sur-Pierre,France,2024-07-05
6498,Alain,Fabre,Saint Frédéric-les-Bains,France,2025-04-02
6499,René,Poirier,Pinto,France,2026-02-20
6500,Alphonse,Lemaire,Blin,France,2025-06-01
6501,Corinne,Becker,Colletdan,France,2024-08-29
6502,Claude,Aubert,Saint Maryse-la-Forêt,France,2025-09-22
6503,Michelle,Jacquot,Nguyendan,France,2024-01-08
6504,Virginie,Lombard,Gomes-sur-Blanc,France,2024-09-15
6505,Philippine,Julien,Fournier,France,2025-03-13
6506,Hortense,Bruneau,BègueVille,France,2024-09-11
6507,Paulette,Guyon,Perret-sur-Mer,France,2024-08-07
6508,Henri,Gérard,Valette,France,2024-05-17
6509,Anne,Fernandez,Lucas,France,2026-05-29
6510,Édith,Pascal,JourdanVille,France,2024-03-16
6511,Pénélope,Vaillant,Bigot,France,2023-07-03
6512,Philippe,De Sousa,Sainte Lucas,France,2025-12-24
6513,Henri,Peltier,Fournier-sur-Laurent,France,2025-11-10
6514,Sébastien,Richard,Gautier,France,2023-07-28
6515,Virginie,Benoit,Sainte Stéphane,France,2026-04-25
6516,Luc,Muller,Gomez,France,2024-10-11
6517,Geneviève,Huet,WeissVille,France,2023-09-18
6518,Joséphine,Potier,Bigot,France,2025-10-18
6519,Jacques,Allard,Valléedan,France,2025-01-09
6520,Franck,Klein,Saint AlexandreBourg,France,2025-05-20
6521,Audrey,Navarro,Fouchernec,France,2024-08-22
6522,Alice,Lenoir,Ribeiro-sur-Clerc,France,2024-04-24
6523,Alexandrie,Toussaint,Gautier-sur-Guichard,France,2024-04-14
6524,Paul,Voisin,Thomas-la-Forêt,France,2023-08-29
6525,Nicole,Chauvet,Sainte Aurore-la-Forêt,France,2023-11-19
6526,Frédérique,Lebon,Cousin,France,2023-12-20
6527,Aurore,Arnaud,Saint Gabrieldan,France,2024-04-07
6528,Emmanuel,Lévy,Breton-sur-Gros,France,2026-02-08
6529,Mathilde,Maréchal,Barbedan,France,2026-01-28
6530,Thibaut,Roussel,Hamon,France,2023-06-05
6531,Hortense,Devaux,Saint AgatheVille,France,2026-04-13
6532,Benoît,Bruneau,DiazVille,France,2024-01-23
6533,Geneviève,Meyer,DelormeBourg,France,2025-12-21
6534,Anne,Auger,Sainte Xavier-la-Forêt,France,2024-11-30
6535,Roger,Klein,Laroche,France,2026-02-21
6536,Luc,Gimenez,Saint DianeBourg,France,2025-03-30
6537,Gilbert,Bonneau,Lévy,France,2026-05-31
6538,Nicolas,Blin,Perrier,France,2025-01-14
6539,Suzanne,Chauvin,Sainte Capucine,France,2026-01-26
6540,Véronique,Roy,Hoareaunec,France,2025-06-26
